customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,phone_service,multiple_lines,online_security,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,monthly_charges,total_charges,churn
C107071,Female,0,1,1,28,Two year,None,1,1,0,0,0,0,0,1,Bank transfer (automatic),26.61,711.07,0
C107072,Female,0,0,0,8,Month-to-month,Fiber optic,1,0,0,0,0,1,1,1,Electronic check,81.27,661.71,1
C107073,Male,0,1,0,50,One year,Fiber optic,1,1,1,1,0,0,0,1,Electronic check,76.58,3788.42,1
C107074,Male,0,1,0,24,One year,DSL,0,0,0,1,1,0,1,1,Mailed check,56.95,1392.38,0
C107075,Female,0,1,1,6,One year,None,1,0,0,0,0,0,0,1,Electronic check,31.18,251.73,0
C107076,Female,0,1,1,42,One year,None,1,0,0,0,0,0,0,1,Mailed check,34.88,1395.6,0
C107077,Male,1,1,1,11,One year,None,1,1,0,0,0,0,0,1,Bank transfer (automatic),34.26,393.28,0
C107078,Female,0,1,0,15,One year,Fiber optic,1,0,1,0,0,0,0,0,Bank transfer (automatic),61.8,843.32,0
C107079,Male,1,0,0,3,Month-to-month,DSL,1,0,0,1,1,1,0,1,Electronic check,75.18,196.17,0
C107080,Male,0,0,0,9,Month-to-month,Fiber optic,1,0,0,0,0,0,1,0,Bank transfer (automatic),72.5,647.7,1
C107081,Male,0,1,0,69,Month-to-month,Fiber optic,0,0,0,0,1,1,0,0,Mailed check,66.76,4636.68,0
C107082,Male,0,0,0,21,Month-to-month,DSL,1,0,0,1,1,1,1,1,Bank transfer (automatic),71.32,1443.73,0
C107083,Female,0,1,0,44,One year,DSL,1,0,0,0,1,1,1,1,Electronic check,75.02,3239.3,0
C107084,Male,0,0,0,8,Month-to-month,DSL,1,0,1,1,1,0,1,1,Mailed check,63.88,473.56,0
C107085,Male,0,1,0,55,Two year,Fiber optic,1,0,0,0,0,0,0,1,Electronic check,58.09,3203.26,0
C107086,Male,0,0,1,33,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,26.51,800.48,1
C107087,Female,0,1,1,45,One year,Fiber optic,1,0,0,0,1,0,1,1,Bank transfer (automatic),77.96,3628.22,0
C107088,Female,0,0,1,72,Month-to-month,Fiber optic,1,1,1,1,1,1,1,1,Mailed check,93.39,6688.18,1
C107089,Female,0,1,0,22,Month-to-month,DSL,1,0,0,0,0,0,0,1,Electronic check,46.18,971.49,0
C107090,Female,0,0,1,9,Month-to-month,Fiber optic,1,0,1,0,1,0,0,1,Mailed check,68.43,549.02,0
C107091,Male,0,1,0,35,One year,Fiber optic,1,0,1,0,1,0,0,1,Bank transfer (automatic),78.28,2764.7,0
C107092,Male,0,0,0,26,Month-to-month,DSL,1,1,0,0,0,0,1,0,Bank transfer (automatic),63.79,1631.07,1
C107093,Male,0,1,0,72,One year,Fiber optic,1,1,0,0,1,1,1,1,Bank transfer (automatic),91.98,6649.99,1
C107094,Male,0,1,0,15,One year,DSL,1,0,1,0,1,0,1,0,Credit card (automatic),63.3,966.39,0
C107095,Female,0,1,1,11,Two year,None,1,0,0,0,0,0,0,0,Bank transfer (automatic),29.63,420.42,0
C107096,Female,0,1,1,20,One year,None,1,1,0,0,0,0,0,1,Electronic check,38.76,715.47,0
C107097,Female,0,1,0,1,One year,DSL,1,0,1,1,0,1,1,1,Credit card (automatic),68.95,65.64,1
C107098,Female,0,1,0,7,Two year,Fiber optic,1,1,1,1,1,1,1,1,Electronic check,102.02,701.19,0
C107099,Female,0,0,0,11,Month-to-month,Fiber optic,1,0,0,1,0,1,0,1,Bank transfer (automatic),78.16,756.39,1
C107100,Female,0,1,0,29,One year,DSL,1,1,0,0,0,0,0,1,Credit card (automatic),61.45,1804.09,0
C107101,Female,0,0,0,23,Month-to-month,Fiber optic,1,1,0,0,0,1,0,1,Electronic check,81.69,1863.48,1
C107102,Male,0,1,1,10,One year,Fiber optic,1,0,0,1,0,0,1,1,Electronic check,67.82,714.29,1
C107103,Female,0,0,1,4,Month-to-month,Fiber optic,0,0,1,0,0,1,0,1,Electronic check,64.14,264.31,1
C107104,Female,0,0,0,4,Month-to-month,DSL,1,0,0,1,0,0,0,0,Credit card (automatic),42.31,165.21,0
C107105,Female,0,1,0,4,One year,Fiber optic,0,0,1,0,1,0,1,0,Mailed check,61.23,310.47,1
C107106,Male,0,1,0,8,Month-to-month,DSL,1,0,1,0,0,1,1,1,Bank transfer (automatic),64.06,475.31,1
C107107,Male,0,0,0,2,Month-to-month,DSL,1,0,0,1,0,1,0,1,Electronic check,67.68,175.65,0
C107108,Female,0,1,0,1,Month-to-month,DSL,1,0,1,0,1,1,1,1,Electronic check,72.89,89.81,0
C107109,Female,0,1,0,41,Two year,DSL,1,1,1,1,0,1,0,1,Electronic check,73.21,3082.06,0
C107110,Male,1,0,0,47,Month-to-month,DSL,1,0,0,0,1,1,0,0,Credit card (automatic),58.47,2736.09,0
C107111,Male,0,0,0,10,Month-to-month,Fiber optic,1,0,0,0,1,1,1,1,Electronic check,81.35,925.66,0
C107112,Male,0,1,0,55,Two year,Fiber optic,1,0,0,1,0,1,0,0,Credit card (automatic),79.32,4339.84,0
C107113,Male,0,1,0,72,Two year,DSL,1,0,1,1,0,0,0,0,Bank transfer (automatic),58.11,4205.4,0
C107114,Male,0,0,0,10,Month-to-month,DSL,1,0,1,0,0,1,0,0,Credit card (automatic),60.9,578.09,1
C107115,Male,1,1,1,14,Month-to-month,None,1,1,0,0,0,0,0,0,Mailed check,37.57,567.43,0
C107116,Female,0,0,1,5,Month-to-month,None,1,1,0,0,0,0,0,1,Mailed check,29.61,121.0,0
C107117,Male,0,1,0,5,Two year,DSL,1,1,0,0,0,1,0,1,Electronic check,62.89,447.32,0
C107118,Female,0,0,0,0,Month-to-month,Fiber optic,1,0,1,0,1,1,1,0,Mailed check,89.14,9.37,1
C107119,Male,0,0,0,14,Month-to-month,DSL,1,0,1,1,1,0,1,1,Mailed check,61.12,851.06,0
C107120,Female,0,0,1,3,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,24.45,26.68,1
C107121,Female,0,1,0,9,One year,Fiber optic,0,0,1,0,0,0,1,0,Credit card (automatic),63.7,472.57,0
C107122,Male,1,0,0,12,Month-to-month,DSL,1,1,0,1,1,1,0,1,Electronic check,67.53,826.54,0
C107123,Male,1,1,1,38,One year,Fiber optic,1,1,1,1,0,0,1,1,Electronic check,88.43,3306.11,1
C107124,Female,0,1,1,1,Month-to-month,Fiber optic,1,1,0,0,1,1,1,0,Bank transfer (automatic),83.37,119.42,1
C107125,Male,1,1,0,5,One year,DSL,1,1,0,1,1,0,1,1,Mailed check,65.29,192.05,0
C107126,Female,0,1,0,3,Two year,DSL,1,0,0,1,0,1,0,1,Electronic check,64.15,138.31,0
C107127,Female,0,0,0,1,Month-to-month,Fiber optic,1,0,0,0,0,1,0,0,Credit card (automatic),76.74,80.28,1
C107128,Male,1,0,0,26,Month-to-month,DSL,0,0,1,1,0,1,0,1,Electronic check,60.91,1653.38,0
C107129,Female,0,0,0,17,Month-to-month,DSL,1,0,1,0,0,1,0,0,Mailed check,56.35,953.65,1
C107130,Female,0,1,1,26,One year,None,1,1,0,0,0,0,0,1,Electronic check,30.37,797.86,0
C107131,Male,0,0,1,4,Month-to-month,Fiber optic,1,0,0,1,1,0,1,1,Electronic check,71.43,229.09,1
C107132,Female,0,1,0,12,One year,Fiber optic,1,0,1,1,0,0,0,0,Mailed check,60.96,730.56,0
C107133,Female,0,1,0,25,Month-to-month,Fiber optic,1,0,1,1,0,0,1,0,Credit card (automatic),74.73,1847.03,1
C107134,Female,0,1,0,8,One year,Fiber optic,0,0,1,0,0,1,0,1,Mailed check,63.68,591.05,0
C107135,Male,0,1,0,5,One year,Fiber optic,1,0,1,1,1,0,0,1,Electronic check,78.98,292.28,0
C107136,Female,0,0,1,23,Month-to-month,Fiber optic,0,0,0,1,0,0,0,1,Electronic check,63.14,1488.3,0
C107137,Female,0,0,0,10,Month-to-month,DSL,1,0,1,0,1,1,1,0,Credit card (automatic),72.43,688.32,0
C107138,Male,0,1,0,1,One year,DSL,1,0,0,0,0,0,0,1,Electronic check,57.11,46.77,0
C107139,Female,0,0,0,72,Month-to-month,DSL,0,0,1,0,0,1,0,0,Mailed check,47.43,3404.84,0
C107140,Female,0,1,1,16,One year,Fiber optic,1,1,0,0,0,1,1,1,Electronic check,90.77,1426.73,1
C107141,Male,0,1,0,19,Two year,Fiber optic,0,0,0,0,0,0,1,1,Electronic check,57.78,1042.94,0
C107142,Male,0,0,0,9,Month-to-month,Fiber optic,1,1,0,1,1,0,1,1,Electronic check,87.39,708.52,1
C107143,Female,0,0,0,25,Month-to-month,Fiber optic,1,0,1,0,1,1,0,1,Electronic check,82.05,2175.18,1
C107144,Male,1,0,1,45,Month-to-month,None,0,0,0,0,0,0,0,0,Mailed check,25.88,1156.85,0
C107145,Male,0,0,0,17,Month-to-month,DSL,1,0,0,1,1,0,0,1,Electronic check,65.37,1059.29,1
C107146,Female,0,1,0,21,Two year,Fiber optic,1,1,1,1,1,0,1,1,Credit card (automatic),84.91,1818.46,0
C107147,Male,0,1,1,11,Two year,Fiber optic,1,0,0,1,1,0,1,1,Electronic check,68.45,796.04,0
C107148,Male,0,0,0,45,Month-to-month,Fiber optic,1,0,1,1,0,0,1,0,Mailed check,79.93,3598.21,1
C107149,Male,0,1,0,27,Two year,Fiber optic,1,1,1,1,0,0,1,0,Mailed check,87.94,2323.04,0
C107150,Male,0,0,0,30,Month-to-month,DSL,1,0,1,1,0,0,0,1,Electronic check,58.93,1814.7,0
C107151,Male,0,1,1,10,Two year,None,1,0,0,0,0,0,0,1,Electronic check,44.54,403.58,0
C107152,Male,1,1,0,9,Two year,Fiber optic,1,0,1,1,0,1,1,1,Electronic check,90.71,770.53,0
C107153,Male,0,0,1,4,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,37.7,96.37,1
C107154,Male,0,1,1,14,One year,Fiber optic,1,1,0,1,1,0,1,1,Electronic check,78.49,1043.71,0
C107155,Male,0,1,1,3,One year,None,1,1,0,0,0,0,0,1,Electronic check,32.25,132.84,1
C107156,Male,1,0,0,10,Month-to-month,DSL,1,0,0,1,0,1,1,1,Electronic check,70.37,676.58,0
C107157,Male,1,0,0,4,Month-to-month,Fiber optic,1,0,0,1,0,1,0,1,Mailed check,77.56,431.5,0
C107158,Female,0,1,0,2,One year,DSL,0,0,1,1,0,0,0,0,Mailed check,49.34,111.29,0
C107159,Female,0,0,0,18,Month-to-month,DSL,1,1,1,1,0,0,0,1,Electronic check,70.29,1271.99,1
C107160,Male,0,0,0,1,Month-to-month,DSL,1,0,0,0,0,1,0,0,Mailed check,53.61,65.82,1
C107161,Female,0,0,0,41,Month-to-month,Fiber optic,0,0,1,0,0,1,0,1,Electronic check,69.11,2804.23,0
C107162,Male,0,1,0,6,One year,Fiber optic,1,1,1,1,1,1,1,1,Credit card (automatic),93.74,604.53,0
C107163,Male,0,0,0,28,Month-to-month,Fiber optic,1,0,0,1,0,1,1,1,Electronic check,97.21,2679.02,1
C107164,Male,1,1,0,5,Month-to-month,DSL,1,0,0,0,0,0,1,1,Electronic check,53.2,241.68,1
C107165,Female,0,0,0,48,Month-to-month,DSL,1,0,0,0,1,1,0,1,Credit card (automatic),71.42,3471.65,0
C107166,Male,0,0,0,10,Month-to-month,Fiber optic,1,0,1,0,1,0,0,1,Electronic check,72.8,795.88,0
C107167,Female,0,1,0,9,One year,Fiber optic,1,0,0,1,0,1,0,1,Electronic check,72.78,758.73,0
C107168,Male,0,0,0,9,Month-to-month,DSL,0,0,0,1,0,1,0,1,Credit card (automatic),50.83,435.25,0
C107169,Female,0,1,1,2,One year,Fiber optic,1,0,1,0,0,1,0,1,Mailed check,71.31,169.89,1
C107170,Male,0,0,0,8,Month-to-month,DSL,1,0,1,0,0,0,0,0,Bank transfer (automatic),50.43,312.63,1
C107171,Male,0,1,0,24,One year,Fiber optic,1,0,0,0,1,0,0,1,Electronic check,77.19,1931.42,0
C107172,Male,0,0,1,0,Month-to-month,Fiber optic,1,0,1,0,0,1,0,1,Electronic check,79.3,0.0,1
C107173,Male,0,1,0,31,Two year,Fiber optic,1,1,0,0,0,0,1,1,Electronic check,81.64,2566.22,1
C107174,Female,0,0,0,46,Month-to-month,Fiber optic,1,0,0,1,0,0,1,1,Bank transfer (automatic),73.69,3421.76,0
C107175,Female,0,1,1,5,Two year,None,1,0,0,0,0,0,0,1,Electronic check,33.5,191.16,0
C107176,Female,0,0,0,13,Month-to-month,DSL,1,1,1,0,0,0,0,1,Mailed check,60.72,757.77,0
C107177,Male,1,0,0,28,Month-to-month,DSL,1,1,0,0,0,1,0,0,Credit card (automatic),58.47,1600.32,0
C107178,Male,1,1,1,42,One year,None,1,0,0,0,0,0,0,1,Credit card (automatic),45.91,1973.83,1
C107179,Female,0,0,1,11,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,23.05,227.97,0
C107180,Female,0,1,0,21,Month-to-month,Fiber optic,1,1,0,0,1,1,1,1,Mailed check,88.44,1822.22,1
C107181,Female,0,1,0,16,Two year,DSL,1,1,1,0,1,0,1,1,Bank transfer (automatic),73.81,1175.61,1
C107182,Male,0,1,0,15,One year,DSL,1,0,1,1,1,1,1,1,Bank transfer (automatic),78.56,1171.7,0
C107183,Female,0,1,1,4,One year,None,1,0,0,0,0,0,0,0,Credit card (automatic),27.79,90.03,0
C107184,Female,0,1,0,7,Two year,Fiber optic,1,0,0,1,0,1,1,0,Bank transfer (automatic),79.79,551.3,0
C107185,Female,0,1,0,11,Month-to-month,DSL,1,0,0,1,1,1,1,0,Bank transfer (automatic),73.76,825.02,1
C107186,Female,0,0,0,17,Month-to-month,DSL,0,0,0,0,1,0,0,1,Electronic check,40.35,635.46,1
C107187,Female,0,1,1,19,Two year,Fiber optic,0,0,1,1,0,1,0,1,Mailed check,76.81,1401.1,0
C107188,Female,0,0,0,42,Month-to-month,Fiber optic,1,1,0,1,0,1,1,0,Mailed check,89.2,3774.85,1
C107189,Male,0,0,1,3,Month-to-month,None,1,1,0,0,0,0,0,1,Bank transfer (automatic),34.15,122.88,1
C107190,Male,0,0,0,6,Month-to-month,Fiber optic,0,0,1,0,1,0,0,1,Mailed check,64.63,370.75,0
C107191,Female,0,0,0,22,Month-to-month,DSL,0,0,1,0,1,1,0,1,Mailed check,58.67,1262.77,0
C107192,Male,0,0,0,8,Month-to-month,DSL,1,0,0,1,1,1,0,1,Mailed check,71.64,612.97,0
C107193,Female,0,0,0,14,Month-to-month,Fiber optic,1,0,0,0,0,1,1,0,Credit card (automatic),81.05,1075.79,0
C107194,Male,0,1,0,58,One year,DSL,1,1,1,1,0,0,0,1,Electronic check,65.06,3716.58,1
C107195,Male,1,1,0,20,One year,DSL,1,1,1,1,0,0,1,1,Bank transfer (automatic),75.6,1473.56,1
C107196,Female,0,1,0,4,Two year,DSL,1,0,1,1,0,0,1,1,Bank transfer (automatic),58.91,113.28,0
C107197,Male,1,0,0,21,Month-to-month,DSL,1,0,0,1,0,0,0,0,Mailed check,51.32,1176.89,0
C107198,Male,0,0,1,1,Month-to-month,None,1,1,0,0,0,0,0,0,Mailed check,34.27,0.0,0
C107199,Male,0,1,0,11,One year,DSL,1,0,1,1,1,1,1,0,Mailed check,72.66,850.24,0
C107200,Female,0,0,0,1,Month-to-month,Fiber optic,1,0,1,0,1,1,1,0,Bank transfer (automatic),91.67,106.01,0
C107201,Female,0,0,0,14,Month-to-month,Fiber optic,1,1,1,0,0,1,1,1,Electronic check,89.17,1267.3,0
C107202,Female,0,1,0,10,One year,DSL,1,0,1,0,0,0,1,1,Credit card (automatic),56.38,646.88,0
C107203,Male,1,1,0,5,One year,Fiber optic,1,0,1,0,0,0,1,0,Bank transfer (automatic),70.82,376.84,1
C107204,Male,0,0,1,22,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,34.99,766.96,0
C107205,Female,0,1,0,16,One year,Fiber optic,1,0,0,1,0,0,0,1,Electronic check,72.32,1231.43,0
C107206,Male,0,1,0,21,One year,Fiber optic,1,0,0,1,0,0,1,1,Electronic check,76.47,1498.48,0
C107207,Female,0,1,1,11,Two year,None,1,0,0,0,0,0,0,1,Electronic check,43.02,537.15,0
C107208,Female,0,0,1,25,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,29.06,731.33,0
C107209,Male,0,1,1,22,One year,None,1,1,0,0,0,0,0,1,Electronic check,32.1,702.07,0
C107210,Male,0,1,0,3,One year,Fiber optic,1,1,0,1,1,1,0,0,Credit card (automatic),91.56,262.47,0
C107211,Male,0,0,0,14,Month-to-month,Fiber optic,1,1,0,1,0,0,1,1,Bank transfer (automatic),82.65,1174.89,0
C107212,Male,0,1,0,32,One year,Fiber optic,1,0,0,1,0,0,1,0,Credit card (automatic),82.71,2622.0,0
C107213,Male,0,1,0,2,One year,DSL,1,1,1,1,0,1,1,0,Mailed check,85.16,122.25,0
C107214,Male,0,0,0,19,Month-to-month,Fiber optic,1,0,0,0,1,0,0,0,Bank transfer (automatic),67.26,1281.76,1
C107215,Female,0,1,1,2,Month-to-month,None,1,0,0,0,0,0,0,1,Credit card (automatic),27.06,89.52,0
C107216,Male,0,0,0,12,Month-to-month,DSL,1,0,0,0,0,1,1,1,Electronic check,67.67,805.79,0
C107217,Male,0,1,1,27,One year,None,1,1,0,0,0,0,0,0,Bank transfer (automatic),30.96,860.06,0
C107218,Female,0,0,1,24,Month-to-month,None,1,0,0,0,0,0,0,0,Credit card (automatic),27.66,699.83,0
C107219,Female,0,1,0,26,Month-to-month,DSL,1,1,0,1,0,1,1,1,Credit card (automatic),63.34,1680.03,0
C107220,Female,0,0,0,17,Month-to-month,DSL,1,1,1,1,0,1,1,1,Mailed check,77.27,1342.11,0
C107221,Female,0,1,1,34,One year,None,1,0,0,0,0,0,0,0,Credit card (automatic),37.4,1302.57,0
C107222,Male,0,1,0,1,One year,DSL,1,1,0,0,1,0,1,1,Mailed check,66.17,80.7,1
C107223,Female,0,1,1,29,Month-to-month,Fiber optic,1,0,0,1,0,0,0,1,Electronic check,60.76,1655.39,0
C107224,Male,0,1,0,0,Month-to-month,DSL,0,0,1,1,1,0,1,1,Electronic check,70.35,0.0,0
C107225,Female,0,0,0,5,Month-to-month,DSL,1,0,0,0,0,0,1,1,Mailed check,53.77,255.3,1
C107226,Female,0,0,0,18,Month-to-month,DSL,0,0,1,0,0,0,0,1,Electronic check,45.25,855.58,1
C107227,Female,0,1,0,26,One year,DSL,0,0,1,1,0,0,1,1,Electronic check,57.68,1475.59,1
C107228,Female,0,0,1,59,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,39.34,2370.23,0
C107229,Male,1,1,0,13,One year,DSL,1,0,1,0,0,0,0,1,Credit card (automatic),57.37,817.51,1
C107230,Female,0,1,0,26,One year,DSL,1,1,1,0,0,1,0,1,Credit card (automatic),66.31,1833.87,0
C107231,Female,0,1,0,3,Two year,Fiber optic,1,0,0,1,0,1,0,0,Credit card (automatic),75.94,259.46,0
C107232,Female,0,0,1,16,Month-to-month,None,1,0,0,0,0,0,0,0,Mailed check,26.51,390.98,0
C107233,Female,0,1,0,19,Month-to-month,Fiber optic,1,0,1,1,0,1,1,0,Credit card (automatic),82.81,1592.9,1
C107234,Male,0,0,1,9,Month-to-month,Fiber optic,1,0,0,0,0,0,1,1,Mailed check,70.48,675.84,0
C107235,Male,0,1,0,34,Two year,DSL,1,0,1,0,0,0,1,0,Mailed check,69.75,2296.64,1
C107236,Female,0,1,1,20,One year,None,1,0,0,0,0,0,0,1,Mailed check,24.69,553.55,0
C107237,Male,0,1,1,13,One year,Fiber optic,1,0,0,0,1,0,0,1,Electronic check,62.39,785.79,0
C107238,Female,0,1,1,51,One year,None,1,0,0,0,0,0,0,0,Bank transfer (automatic),30.9,1585.97,0
C107239,Male,0,0,0,42,Month-to-month,Fiber optic,1,0,0,1,0,0,0,1,Mailed check,74.12,3061.61,0
C107240,Male,0,1,1,27,One year,None,1,1,0,0,0,0,0,1,Credit card (automatic),31.63,907.54,1
C107241,Female,0,1,0,33,Two year,Fiber optic,1,0,1,1,0,1,1,1,Electronic check,83.13,2650.56,0
C107242,Male,0,0,1,21,Month-to-month,Fiber optic,1,0,0,0,0,0,0,1,Electronic check,66.83,1400.49,1
C107243,Male,0,1,1,27,Two year,Fiber optic,1,0,0,0,0,1,1,1,Electronic check,79.84,2130.8,1
C107244,Female,0,1,0,5,Two year,DSL,1,1,1,0,0,1,1,1,Electronic check,81.59,447.25,1
C107245,Male,1,1,1,4,Two year,None,1,0,0,0,0,0,0,1,Credit card (automatic),36.03,122.87,1
C107246,Male,1,1,1,7,Two year,Fiber optic,1,0,0,0,0,1,0,0,Mailed check,65.68,522.06,0
C107247,Female,0,0,1,41,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,29.84,1208.81,0
C107248,Male,0,1,0,4,One year,Fiber optic,1,1,1,0,1,0,1,0,Bank transfer (automatic),72.05,318.61,0
C107249,Male,0,0,1,7,Month-to-month,None,1,0,0,0,0,0,0,0,Mailed check,30.97,251.79,1
C107250,Male,0,1,0,7,One year,DSL,1,1,1,0,0,0,0,1,Electronic check,56.17,412.55,0
C107251,Male,0,0,1,27,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,44.92,1239.8,0
C107252,Male,1,1,0,44,Two year,DSL,1,1,0,0,1,0,0,1,Electronic check,56.49,2406.31,0
C107253,Male,0,0,0,68,Month-to-month,Fiber optic,1,0,0,0,1,0,0,0,Bank transfer (automatic),67.34,4550.5,0
C107254,Male,0,0,0,4,Month-to-month,DSL,1,1,0,0,0,0,0,0,Credit card (automatic),51.49,181.05,0
C107255,Female,0,0,1,31,Month-to-month,Fiber optic,1,0,1,1,0,0,0,1,Electronic check,74.45,2341.0,1
C107256,Female,0,1,0,16,One year,Fiber optic,1,1,1,1,1,1,1,1,Bank transfer (automatic),103.75,1718.84,1
C107257,Male,1,0,1,23,Month-to-month,None,1,0,0,0,0,0,0,1,Bank transfer (automatic),19.46,461.56,0
C107258,Male,0,0,1,15,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,40.59,593.68,1
C107259,Female,0,0,0,15,Month-to-month,Fiber optic,1,1,0,0,0,0,0,0,Mailed check,60.19,904.02,1
C107260,Male,1,0,1,4,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,28.52,129.3,1
C107261,Male,0,1,0,13,Two year,Fiber optic,1,0,1,0,0,1,1,1,Electronic check,78.58,1017.32,0
C107262,Male,0,1,0,53,Month-to-month,Fiber optic,1,0,0,0,1,0,0,1,Mailed check,63.84,3350.22,1
C107263,Female,0,0,0,5,Month-to-month,DSL,1,0,1,0,0,1,0,1,Electronic check,55.06,217.44,1
C107264,Male,0,0,0,3,Month-to-month,DSL,1,0,1,0,0,0,1,0,Mailed check,63.96,141.42,1
C107265,Female,0,0,0,13,Month-to-month,DSL,1,1,0,1,1,1,0,1,Bank transfer (automatic),67.75,823.36,0
C107266,Female,0,0,0,11,Month-to-month,Fiber optic,1,1,0,0,1,0,1,1,Electronic check,83.67,928.83,1
C107267,Male,0,0,0,30,Month-to-month,Fiber optic,0,0,1,0,1,1,1,0,Credit card (automatic),81.29,2406.88,0
C107268,Male,1,0,0,14,Month-to-month,Fiber optic,1,0,0,1,0,0,0,1,Electronic check,67.61,978.15,1
C107269,Female,0,0,1,8,Month-to-month,None,1,0,0,0,0,0,0,1,Mailed check,33.27,155.05,0
C107270,Male,1,0,0,16,Month-to-month,DSL,0,0,1,0,0,1,0,1,Bank transfer (automatic),52.36,797.35,0
C107271,Male,1,1,1,9,One year,None,1,0,0,0,0,0,0,0,Mailed check,27.6,239.52,0
C107272,Female,0,0,1,31,Month-to-month,None,1,1,0,0,0,0,0,0,Credit card (automatic),39.57,1235.29,0
C107273,Female,0,1,1,9,One year,Fiber optic,1,0,1,1,1,0,0,1,Electronic check,85.37,772.23,0
C107274,Male,0,1,0,33,One year,Fiber optic,0,0,0,1,0,0,1,1,Electronic check,72.28,2434.19,0
C107275,Male,0,1,0,25,Two year,DSL,1,0,1,1,1,0,1,1,Mailed check,61.49,1611.45,0
C107276,Female,0,0,1,9,Month-to-month,None,0,0,0,0,0,0,0,0,Mailed check,20.31,205.71,0
C107277,Male,0,1,1,18,One year,Fiber optic,1,0,1,0,0,1,0,1,Bank transfer (automatic),83.52,1509.47,1
C107278,Male,0,1,1,7,Two year,None,1,0,0,0,0,0,0,0,Bank transfer (automatic),23.86,193.86,0
C107279,Male,0,1,0,60,Two year,DSL,1,0,0,1,0,0,0,1,Electronic check,53.52,3206.32,0
C107280,Male,0,1,0,37,Two year,Fiber optic,1,0,1,0,0,0,0,1,Bank transfer (automatic),66.25,2511.03,0
C107281,Female,0,0,0,5,Month-to-month,Fiber optic,1,1,1,0,0,0,0,0,Bank transfer (automatic),76.34,379.59,0
C107282,Female,0,1,0,32,Two year,Fiber optic,1,0,1,0,0,0,0,0,Mailed check,84.6,2697.79,0
C107283,Female,0,1,1,28,Two year,Fiber optic,1,0,0,0,1,0,1,1,Electronic check,75.95,2151.54,0
C107284,Male,1,0,0,1,Month-to-month,DSL,1,0,1,1,1,1,1,0,Credit card (automatic),76.16,42.79,0
C107285,Male,1,0,0,8,Month-to-month,DSL,1,0,1,1,1,0,0,1,Bank transfer (automatic),74.12,669.86,0
C107286,Male,0,1,0,47,Two year,DSL,1,0,1,0,0,0,1,1,Electronic check,62.99,2885.18,0
C107287,Female,0,0,0,3,Month-to-month,DSL,1,1,1,0,0,1,1,1,Electronic check,70.86,160.91,1
C107288,Male,0,1,0,5,One year,DSL,0,0,0,0,0,1,0,1,Bank transfer (automatic),38.74,248.57,1
C107289,Female,0,0,0,4,Month-to-month,DSL,1,0,1,0,0,0,0,0,Credit card (automatic),60.43,323.27,0
C107290,Female,0,1,0,8,One year,Fiber optic,1,1,0,0,1,1,1,0,Mailed check,82.06,755.93,0
C107291,Female,0,0,0,2,Month-to-month,Fiber optic,0,0,0,1,0,1,0,1,Credit card (automatic),65.0,103.16,0
C107292,Male,0,1,1,22,One year,Fiber optic,1,1,1,1,0,0,0,1,Electronic check,81.15,1781.06,0
C107293,Female,0,1,0,41,Month-to-month,DSL,1,1,0,0,1,1,0,1,Electronic check,69.17,2852.12,0
C107294,Male,0,1,0,1,Two year,DSL,1,1,1,0,1,1,0,1,Bank transfer (automatic),62.78,85.37,0
C107295,Male,1,0,1,2,Month-to-month,Fiber optic,1,0,1,1,1,1,1,1,Electronic check,86.59,226.91,1
C107296,Male,0,0,0,2,Month-to-month,Fiber optic,1,0,1,1,1,1,0,1,Electronic check,86.09,194.81,0
C107297,Female,0,0,0,22,Month-to-month,DSL,1,1,1,1,0,1,0,0,Bank transfer (automatic),63.06,1517.18,1
C107298,Male,1,0,0,3,Month-to-month,Fiber optic,1,0,1,0,1,1,1,1,Electronic check,91.4,330.53,1
C107299,Male,0,1,1,23,Two year,None,1,0,0,0,0,0,0,1,Electronic check,23.33,597.45,0
C107300,Female,0,0,0,44,Month-to-month,Fiber optic,1,0,1,0,0,1,1,1,Electronic check,82.52,3587.42,0
C107301,Male,0,0,1,11,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,27.44,347.79,1
C107302,Male,1,1,0,16,Two year,DSL,1,0,0,0,0,0,1,1,Electronic check,60.94,1033.11,1
C107303,Female,0,0,0,25,Month-to-month,DSL,1,1,0,1,0,1,0,1,Electronic check,63.36,1631.91,0
C107304,Male,0,0,0,7,Month-to-month,DSL,1,1,1,1,0,0,1,0,Credit card (automatic),74.53,437.93,1
C107305,Female,0,1,1,4,One year,Fiber optic,1,1,0,1,0,1,0,1,Bank transfer (automatic),86.73,309.89,0
